,arima_base_case,arima-garch_base_case,arima-sgarch_snorm_1000,arima-sgarch_sstd_1000,arima-sgarch_sged_1000,arima_base_case_forecast,arima-garch_base_case_forecast,buy_n_hold,buy_n_hold_forecast,arima-sgarch_snorm_1000_forecast,arima-sgarch_sstd_1000_forecast,arima-sgarch_sged_1000_forecast
2006-01-24,1.0628258993156958,1.0476760599334694,1.0329888816082489,1.011736303572135,1.0670986809076592,-0.0019151922882490447,0.00028903036877421864,1.0055082395423431,0.002405436843615494,0.0011033086987651726,0.0004633045648406228,0.0003713002201181752
2006-01-25,1.0609970564812992,1.0494788338931667,1.0312113804056935,1.0134772346976166,1.068934876071353,0.0016849192180849024,-0.0010948248683883084,1.0037780252711272,-0.0017207360448914244,0.0004777205817855547,-0.00036314693740242474,-0.00025946414231284065
2006-01-26,1.0533207913063056,1.0570717652545638,,1.020809696135501,1.0766685710080148,-0.00020984174968651092,0.00023500043245387443,1.0110403133724404,0.0072349542612786255,,0.0005008243956403187,0.0005008243956403187
2006-01-27,1.061498772995312,1.0652788695019761,1.039217704648087,1.0287352617104513,1.085027824837907,0.0005534828024305613,0.0004959320254945932,1.0188900294682872,0.007763999112620157,0.0007537038258242292,5.299001033273916e-05,4.981970886165513e-05
2006-01-30,1.06271428115388,1.0640590328050614,1.0380277102452073,1.0275572706138745,1.0862702758015028,0.001474814050179871,-0.0007512107935871279,1.0200567469200725,0.0011450867297171374,-0.0001027214551444758,-0.0008269876400026758,0.00019988644085174061
2006-01-31,1.066939691137754,1.0598282760152269,1.0339004554146372,1.0234716468227458,1.0819512058972443,-0.001739075942175696,0.0003268110411819667,1.0160009456205226,-0.003976054579116317,0.0016170493052686695,0.0016170493052686695,0.0006767902543920921
2006-02-01,1.0649559699939586,1.0617987751703213,1.0358227479406548,1.025374549454208,1.0839628373901213,-0.0007768643645376378,0.002555613510579962,1.017889958256086,0.0018592626746127827,0.0011308611106152942,0.0025536441850002025,0.0011601336072807845
2006-02-02,1.0553067150087945,1.0521781266052812,1.0264374605711033,1.0160839301593676,1.0741413667311246,0.00010036601436026643,0.001122963749276425,1.008667154655946,-0.009060707913791766,0.0009927588022959363,0.0009927588022959363,0.0011243519444707785
2006-02-03,1.0609616927677985,1.046539913733288,1.0209371819052089,1.0106391320313801,1.0683854614075807,-8.260299118265422e-05,0.0022303675198803385,1.0032621001398572,-0.005358610609197956,6.283315211681737e-05,6.283315211681737e-05,0.001962531417000288
2006-02-06,1.061792639573287,1.047359565379583,1.0217367814531395,1.0114306661310444,1.0692222225199175,0.001606368827686205,0.0009760318877307548,1.0040478565369655,0.0007832015153355076,0.0007191535226746387,0.00047695090018181566,0.0007191535226746387
2006-02-07,1.0703875598846593,1.0558376539123955,1.0134661023313507,1.0032434121872158,1.060567161771521,-0.0013463570077738912,-7.032421668285249e-05,0.9959203644126958,-0.008094725835381955,0.00015690236149278557,0.00015690236149278557,0.00015690236149278557
2006-02-08,1.07966018718011,1.0649842372772915,1.022245626492211,1.0119343785217187,1.0697547162438106,0.0016226540601738935,0.0010408761348436933,1.0045478921430662,0.008662869079354651,0.0016015214489443284,0.001240311354610554,0.0016015214489443284
2006-02-09,1.0780649916368685,1.0665577491369482,1.023755992148777,1.0134295093321701,1.0681741560120117,0.00019957867546621416,-0.00039828868437891346,1.003063674849934,-0.001477497792530147,-0.0004404450142791389,-3.4043245070326106e-05,0.0014671611588543852
