[2024-06-02T00:38:26] Estimation window: 2015-01-28 - 2019-01-16, Best order: (4, 0, 2)-(1, 1), AIC: -6.98737643556265, Final model converged
[2024-06-02T01:52:45] Estimation window: 2015-03-27 - 2019-03-18, Best order: (3, 0, 4)-(1, 1), AIC: -6.99637386803099, Final model converged
[2024-06-02T01:54:39] Estimation window: 2015-03-30 - 2019-03-19, Best order: (5, 0, 5)-(1, 1), AIC: -7.00953402342268, Final model converged
[2024-06-02T01:56:13] Estimation window: 2015-03-31 - 2019-03-20, Best order: (4, 0, 3)-(1, 1), AIC: -6.99524871446062, Final model converged
[2024-06-02T01:58:17] Estimation window: 2015-04-01 - 2019-03-21, Best order: (4, 0, 3)-(1, 1), AIC: -6.99250487838377, Final model converged
[2024-06-02T01:59:41] Estimation window: 2015-04-02 - 2019-03-22, Best order: (3, 0, 4)-(1, 1), AIC: -6.98794089134947, Final model converged
[2024-06-02T02:00:54] Estimation window: 2015-04-06 - 2019-03-25, Best order: (5, 0, 4)-(1, 1), AIC: -6.99197108952444, Final model FAILED to converge
[2024-06-02T02:02:57] Estimation window: 2015-04-07 - 2019-03-26, Best order: (3, 0, 3)-(1, 1), AIC: -6.98778998557092, Final model FAILED to converge
[2024-06-02T02:04:15] Estimation window: 2015-04-08 - 2019-03-27, Best order: (4, 0, 2)-(1, 1), AIC: -6.99360305098137, Final model converged
[2024-06-02T02:05:36] Estimation window: 2015-04-09 - 2019-03-28, Best order: (4, 0, 3)-(1, 1), AIC: -6.98230861910923, Final model converged
[2024-06-02T02:07:02] Estimation window: 2015-04-10 - 2019-03-29, Best order: (4, 0, 3)-(1, 1), AIC: -6.98219411286968, Final model converged
[2024-06-02T02:08:42] Estimation window: 2015-04-13 - 2019-04-01, Best order: (2, 0, 4)-(1, 1), AIC: -6.9877945676456, Final model converged
[2024-06-02T02:10:08] Estimation window: 2015-04-14 - 2019-04-02, Best order: (4, 0, 2)-(1, 1), AIC: -6.98149452332249, Final model converged
[2024-06-02T02:11:47] Estimation window: 2015-04-15 - 2019-04-03, Best order: (3, 0, 3)-(1, 1), AIC: -6.99022152566487, Final model converged
[2024-06-02T02:14:06] Estimation window: 2015-04-16 - 2019-04-04, Best order: (4, 0, 3)-(1, 1), AIC: -6.98780619668227, Final model converged
[2024-06-02T02:16:03] Estimation window: 2015-04-17 - 2019-04-05, Best order: (2, 0, 5)-(1, 1), AIC: -6.98088888144096, Final model converged
[2024-06-02T02:18:03] Estimation window: 2015-04-20 - 2019-04-08, Best order: (3, 0, 2)-(1, 1), AIC: -6.99005880169367, Final model converged
[2024-06-02T02:19:20] Estimation window: 2015-04-21 - 2019-04-09, Best order: (4, 0, 2)-(1, 1), AIC: -7.00009860871036, Final model converged
[2024-06-02T02:20:57] Estimation window: 2015-04-22 - 2019-04-10, Best order: (4, 0, 3)-(1, 1), AIC: -6.99637216454577, Final model converged
[2024-06-02T02:22:50] Estimation window: 2015-04-23 - 2019-04-11, Best order: (5, 0, 4)-(1, 1), AIC: -6.98949615940726, Final model FAILED to converge
[2024-06-02T02:24:48] Estimation window: 2015-04-24 - 2019-04-12, Best order: (3, 0, 4)-(1, 1), AIC: -6.98952641620922, Final model converged
[2024-06-02T02:26:28] Estimation window: 2015-04-27 - 2019-04-15, Best order: (3, 0, 4)-(1, 1), AIC: -6.99226547136838, Final model converged
[2024-06-02T02:28:24] Estimation window: 2015-04-28 - 2019-04-16, Best order: (5, 0, 2)-(1, 1), AIC: -6.98970853836425, Final model converged
[2024-06-02T02:30:00] Estimation window: 2015-04-29 - 2019-04-17, Best order: (4, 0, 2)-(1, 1), AIC: -6.99546036289562, Final model converged
[2024-06-02T02:31:44] Estimation window: 2015-04-30 - 2019-04-18, Best order: (5, 0, 2)-(1, 1), AIC: -6.98992135247573, Final model converged
[2024-06-02T02:33:15] Estimation window: 2015-05-01 - 2019-04-22, Best order: (3, 0, 5)-(1, 1), AIC: -6.99115728867269, Final model converged
[2024-06-02T02:34:37] Estimation window: 2015-05-04 - 2019-04-23, Best order: (5, 0, 5)-(1, 1), AIC: -6.9911547421254, Final model converged
[2024-06-02T02:36:13] Estimation window: 2015-05-05 - 2019-04-24, Best order: (5, 0, 3)-(1, 1), AIC: -6.99421930088358, Final model converged
[2024-06-02T02:37:52] Estimation window: 2015-05-06 - 2019-04-25, Best order: (2, 0, 1)-(1, 1), AIC: -7.00381215939926, Final model converged
[2024-06-02T02:39:12] Estimation window: 2015-05-07 - 2019-04-26, Best order: (4, 0, 4)-(1, 1), AIC: -7.00187101902265, Final model converged
